elexonBmUnit,nationalGridBmUnit,bmUnitName,fuelType,bmUnitType,leadPartyName,generationCapacity,demandCapacity,gspGroupId,gspGroupName,interconnectorId
E_OLDHB-1,OLDHB-1,Oldham BESS,,E,Field Oldham Ltd,20.000,-20.000,_G,North Western,
T_OMNDW-1,OMNDO-1,Ormonde Energy Limited 1,WIND,T,Ormonde Energy Ltd,150.760,0.000,,,
E_OVRHB-1,OVRHB-1,Overhill BESS,OTHER,E,Flexitricity Limited,49.000,0.000,_P,North Scotland,
T_PARHD-1,PARHD-1,T_PARHD-1,,T,EDF Energy Customers Limited,0.000,-8.000,,,
2__PENEC002,PAUHW-1,Pauls Hill Windfarm,WIND,S,Eneco Energy Trade,70.167,-0.400,_P,North Scotland,
T_PEHE-1,PEHE-1,Peterhead Block 1,CCGT,T,SSE Thermal Generation,1200.000,-0.074,,,
T_PEHE-2,PEHE-2,Peterhead Unit 2,,T,SSE Thermal Generation,0.000,0.000,,,
T_PEHED-1,PEHED-1,Peterhead Stn Txs,,T,SSE Thermal Generation,0.000,-20.000,,,
T_PEMB-11,PEMB-11,Pembroke Unit 11,CCGT,T,RWE Generation UK plc,475.000,-15.000,,,
T_PEMB-21,PEMB-21,Pembroke Unit 21,CCGT,T,RWE Generation UK plc,475.000,-15.000,,,
T_PEMB-31,PEMB-31,Pembroke Unit 31,CCGT,T,RWE Generation UK plc,475.000,-15.000,,,
T_PEMB-41,PEMB-41,Pembroke Unit 41,CCGT,T,RWE Generation UK plc,475.000,-15.000,,,
T_PEMB-51,PEMB-51,Pembroke Unit 51,CCGT,T,RWE Generation UK plc,475.000,-15.000,,,
E_PETEM1,PETEM1,Peterborough,CCGT,E,River Nene Power Limited,245.000,-5.000,_A,Eastern,
E_PETEM3,PETEM3,Peterborough Power 3,OTHER,E,River Nene Power Limited,49.227,-48.500,_A,Eastern,
T_PGBIW-1,PGBIW-1,Pogbie WF,WIND,T,EDF Energy Customers Limited,10.000,0.000,,,
E_PGBRKL,PGBRK-1,E_PGBRKL,,E,Peak Gen Top Co Limited,20.000,-2.028,_H,Southern,
E_PGBARY,PGBRY-1,E_PGBARY,,E,Peak Gen Top Co Limited,20.318,-0.500,_K,South Wales,
E_PGCOVE,PGCOV-1,E_PGCOVE,,E,Peak Gen Top Co Limited,6.000,-0.100,_B,East Midlands,
E_PGDIDC,PGDID-1,E_PGDIDC,,E,Peak Gen Top Co Limited,6.000,-0.100,_H,Southern,
E_PGEXTR,PGEXT-1,E_PGEXTR,,E,Peak Gen Top Co Limited,20.439,-0.500,_L,South Western,
E_PGFARE,PGFAR-1,E_PGFARE,,E,Peak Gen Top Co Limited,20.000,-0.500,_H,Southern,
E_PGHATF,PGHAT-1,E_PGHATF,,E,Peak Gen Top Co Limited,6.000,-0.100,_A,Eastern,
E_PGHAYD,PGHAY-1,E_PGHAYD,,E,Peak Gen Top Co Limited,6.398,-0.100,_G,North Western,
E_PGHVNT,PGHVT-1,E_PGHVNT,,E,Peak Gen Top Co Limited,20.000,-0.500,_H,Southern,
E_PGLLAN,PGLAN-1,E_PGLLAN,,E,Peak Gen Top Co Limited,20.525,-0.500,_K,South Wales,
E_PGPETE,PGPET-1,Peakgen Power 2,,E,Peak Gen Top Co Limited,20.000,-8.500,_A,Eastern,
E_PGSOUT,PGSOU-1,E_PGSOUT,,E,Peak Gen Top Co Limited,24.000,-0.500,_H,Southern,
E_PIBUW-1,PIBUW-1,Pines Burn Wind Farm,WIND,E,Npower Commercial Gas Limited,36.000,0.000,_N,South Scotland,
E_PILLB-1,PILLB-1,Pillswood 1 Battery Storage,,E,BP Gas Marketing Limited,49.900,-49.900,_M,Yorkshire,
E_PILLB-2,PILLB-2,Pillswood 2 Battery Storage,,E,BP Gas Marketing Limited,49.900,-49.900,_M,Yorkshire,
T_PINFB-1,PINFB-1,T_PINFB-1,OTHER,T,Zenobe Capenhurst Limited,27.080,-27.880,,,
T_PINFB-2,PINFB-2,T_PINFB-2,OTHER,T,Zenobe Capenhurst Limited,26.000,-26.820,,,
T_PINFB-3,PINFB-3,T_PINFB-3,OTHER,T,Zenobe Capenhurst Limited,26.000,-26.000,,,
T_PINFB-4,PINFB-4,T_PINFB-4,OTHER,T,Zenobe Capenhurst Limited,26.000,-26.000,,,
T_PINFD-5,PINFD-5,T_PINFD-5,,T,Zenobe Capenhurst Limited,0.000,-2.000,,,
T_PINFD-6,PINFD-6,T_PINFD-6,,T,Zenobe Capenhurst Limited,0.000,-2.000,,,
2__PJERE000,PJERE000,2__PJERE000,,G,Shell Energy UK Limited,0.000,0.000,_P,NORTH of SCOTLAND GSP,
,PLOEW-1,,WIND,,,,,,,
E_PLYRK-1,PLYRK-1,Plymouth Rock,OTHER,E,Conrad Energy (Trading) Ltd,15.000,-1.000,_L,South Western,
T_PEMBSC-61,PMBSC-61,Pembroke Synch Comp 61,,T,RWE Generation UK plc,0.000,-0.500,,,
T_PNYCB-1,PNYCB-1,Pen y Cymoedd Battery,,T,Arenko Cleantech Limited,22.000,-22.000,,,
T_PNYCW-1,PNYCW-1,PNYCW-1 Export,WIND,T,Pen y Cymoedd Wind Farm LTD,228.000,-17.160,,,
T_POOBD-1,POOBD-1,T_POOBD-1,,T,EDF Energy Customers Limited,5.500,-8.000,,,
T_PORGD-1,PORGD-1,T_PORGD-1,,T,EDF Energy Customers Limited,0.000,-2.047,,,
E_POTES-1,POTES-1,Port of Tyne Energy Storage,,E,Arenko Cleantech Limited,35.000,-35.000,_F,Northern,
,PTLDW-1,,WIND,,,,,,,
E_RAKE-1,RAKE-1,Rake Lane,,E,Conrad Energy (Trading) Ltd,20.000,-1.000,_G,North Western,
,RANN-1,,NPSHYD,,,,,,,
,RANN-2,,NPSHYD,,,,,,,
,RANN-3,,NPSHYD,,,,,,,
E_RASSP-1,RASSP-1,Rassau Sync Con  Set,,E,Flexitricity Limited,49.000,0.000,_K,South Wales,
T_RATS-1,RATS-1,T_RATS-1,COAL,T,Uniper UK Limited,0.000,-16.000,,,
T_RATS-2,RATS-2,T_RATS-2,COAL,T,Uniper UK Limited,0.000,-16.000,,,
T_RATS-3,RATS-3,T_RATS-3,COAL,T,Uniper UK Limited,0.000,-16.000,,,
T_RATS-4,RATS-4,T_RATS-4,COAL,T,Uniper UK Limited,0.000,-16.000,,,
T_RATSGT-2,RATSGT-2,T_RATSGT-2,OCGT,T,Uniper UK Limited,0.000,0.000,,,
T_RATSGT-4,RATSGT-4,T_RATSGT-4,OCGT,T,Uniper UK Limited,0.000,0.000,,,
T_RAVED-1,RAVED-1,Corus Dalzell,,T,Marble Power Limited,0.000,-22.397,,,
T_RCBKO-1,RCBKO-1,RACE_BANK_Z01,WIND,T,Race Bank Wind Farm Ltd,284.000,-3.000,,,
T_RCBKO-2,RCBKO-2,RACE_BANK_Z02,WIND,T,Race Bank Wind Farm Ltd,290.000,-3.000,,,
V__EFEEL400,RCKFB-1,V__EFEEL400,,V,EDF Energy Limited,20.000,-12.188,_E,Midlands,
E_RDFRB-1,RDFRB-1,Redfield Road B,,E,Conrad Energy (Trading) Ltd,20.000,-1.000,_B,East Midlands,
E_RDFRD-1,RDFRD-1,Redfield Road,,E,Conrad Energy (Trading) Ltd,20.500,-1.000,_B,East Midlands,
E_RDSCR-1,RDSCR-1,Redscar,,E,Conrad Energy (Trading) Ltd,40.000,0.000,_G,North Western,
,REDGT-1,,OCGT,,,,,,,
T__MYELT001,RHAMD-1,Corus Aldwarke,,T,Npower Commercial Gas Limited,0.000,-8.000,,,
E_RHEI-1,RHEI-4,E_RHEI-1,,E,Statkraft Markets Gmbh,50.000,0.000,_D,Merseyside North Wales,
,RHYFW-1,,WIND,,,,,,,
T_RICHB-1,RICHB-1,Richborough Energy Park 1,OTHER,T,Limejump Energy Limited,49.900,-49.900,,,
T_RICHB-2,RICHB-2,Richborough Energy Park 2,OTHER,T,Limejump Energy Limited,49.900,-49.900,,,
,RIVEN-1,,OTHER,,,,,,,
T_RMPNO-1,RMPNO-1,Rampion Offshore Wind BMU 1,WIND,T,Rampion Offshore Windfarm Ltd,200.100,-10.700,,,
T_RMPNO-2,RMPNO-2,Rampion Offshore Wind BMU 2,WIND,T,Rampion Offshore Windfarm Ltd,200.100,-10.700,,,
E_ROARB-1,ROARB-1,Roaring Hill BESS,OTHER,E,Tesla Motors Limited,50.000,-50.000,_N,South Scotland,
T_ROCK-1,ROCK-1,Rocksavage Power Station,CCGT,T,Rocksavage Power Company Ltd,810.000,-13.200,,,
E_ROOSB-1,ROOSB-1,Roosecote BESS,,E,CBS ENERGY STORAGE ASSETS LTD,49.000,-49.000,_G,North Western,
2__PENEC001,ROTHW-1,Rothes Windfarm,WIND,S,Eneco Energy Trade,54.501,-0.400,_P,North Scotland,
T_RREW-1,RREW-1,T_RREW-1,WIND,T,RWE Renewables UK Robin Rigg,114.293,-6.000,,,
T_RRWW-1,RRWW-1,T_RRWW-1,WIND,T,RWE Renewables UK Robin Rigg,90.838,-6.000,,,
2__FRWED001,RSCRB-1,RiseCarrB,,S,ENGIE Power Limited,2.000,-2.000,_F,Northern,
2__PEDGE004,RSHLW-1,2__PEDGE004,WIND,S,Edgware Energy Limited,27.376,0.000,_P,North Scotland,
T_RTHSC-1,RTHSC-1,Rothienorman,,T,Flexitricity Limited,2.095,-10.000,,,
T_RUGGT-6,RUGGT-6,Rugeley B GT 06,,T,Rugeley Power Generation Ltd,0.000,0.000,,,
T_RUGGT-7,RUGGT-7,Rugeley B GT 07,,T,Rugeley Power Generation Ltd,0.000,0.000,,,
T_RUGPS-6,RUGPS-6,Rugeley B Unit 06,,T,Rugeley Power Generation Ltd,0.000,0.000,,,
T_RUGPS-7,RUGPS-7,Rugeley B Unit 07,,T,Rugeley Power Generation Ltd,0.000,0.000,,,
E_RUGPS-STX,RUGPS-STX,Rugeley B Station Load,,E,Rugeley Power Generation Ltd,0.000,0.000,_E,Midlands,
T_RYHPS-1,RYHPS-1,T_RYHPS-1,CCGT,T,VPI Power Limited,720.980,-15.000,,,
T_SACOD-1,SACOD-1,T_SACOD-1,,T,EDF Energy Customers Limited,0.000,-6.000,,,
T_SAKNW-1,SAKNW-1,Sandy Knowe Wind Farm,WIND,T,Sandy Knowe Wind Farm Ltd,87.000,-1.000,,,
,SANDW-1,,WIND,,,,,,,
T_SANQW-1,SANQW-1,SANQUHAR,WIND,T,SANQUHAR CWCL,32.080,0.000,,,
,SANQW-2,,WIND,,,,,,,
,SANQW-3,,WIND,,,,,,,
T_SCCL-1,SCCL-1,Unit 1,CCGT,T,SCCL,408.200,-10.000,,,
T_SCCL-2,SCCL-2,Unit 2,CCGT,T,SCCL,409.100,-10.000,,,
T_SCCL-3,SCCL-3,Unit 3,CCGT,T,SCCL,409.300,-77.500,,,
T_SCCL-4,SCCLD-1,BP Load,,T,SCCL,0.000,-90.000,,,
T_SEAB-1,SEAB-1,Seabank Power Module,CCGT,T,Seabank Power Limited,830.000,-11.000,,,
T_SEAB-2,SEAB-2,Seabank Power Module 2,CCGT,T,Seabank Power Limited,406.000,-11.000,,,
2__JIMPO000,SEE-ATL01,2__JIMPO000,,G,SSE Energy Supply Limited,0.000,-133.087,_J,South Eastern,
2__JAXPO000,SEE-AXPO1,2__JAXPO000,,G,AXPO UK LIMITED,8.000,-2.000,_J,South Eastern,
2__JBGAS000,SEE-BGS01,2__JBGAS000,,G,British Gas Trading Ltd,0.000,-1.633,_J,South Eastern,
2__JBIZZ000,SEE-BIZ01,2__JBIZZ000,,G,British Gas Trading Ltd,0.000,-31.754,_J,South Eastern,
2__JEELC000,SEE-EAS01,2__JEELC000,,G,E.ON Energy Solutions Limited,0.000,0.000,_J,South Eastern,
2__JEDFE000,SEE-EDF01,EDFE_South East,,G,EDF Energy Customers Limited,0.000,-300.000,_J,South Eastern,
2__JEDIR000,SEE-EDR01,2__JEDIR000,,G,British Gas Trading Ltd,0.000,0.000,_J,South Eastern,
2__JENRD000,SEE-ENR01,2__JENRD000,,G,British Gas Trading Ltd,28.000,-113.458,_J,South Eastern,
2__JEOND000,SEE-EON01,2__JEOND000,,G,E.ON Next Energy Ltd,2.000,-172.000,_J,South Eastern,
2__JEENG000,SEE-EST01,2__JEENG000,,G,E.ON Energy Solutions Limited,0.000,0.000,_J,South Eastern,
2__JRWED000,SEE-GDF01,2__JRWED000,,G,ENGIE Power Limited,20.000,-20.000,_J,South Eastern,
2__JHPOW000,SEE-HPW01,2__JHPOW000,,G,Drax Energy Solutions Limited,0.000,-128.348,_J,South Eastern,
2__JHAVE000,SEE-HVN01,2__JHAVE000,,G,Drax Energy Solutions Limited,8.400,0.000,_J,South Eastern,
2__JINDE000,SEE-INE01,INDE SEEBOARD,,G,npower limited,0.000,-8.060,_J,South Eastern,
2__JLOND000,SEE-LON01,LE Default BMUid SEEB,,G,EDF Energy Customers Limited,0.000,-320.000,_J,South Eastern,
2__JNUCE000,SEE-MEC01,2__JNUCE000,,G,NDA,0.000,0.000,_J,South Eastern,
2__JMIDE000,SEE-MID01,NPEC SEEBOARD Area MIDE,,G,Npower Limited,0.000,-2.300,_J,South Eastern,
2__JMANW000,SEE-MNW01,2__JMANW000,,G,ScottishPower Energy Retail,0.000,0.000,_J,South Eastern,
2__JNEEB000,SEE-NEE01,2__JNEEB000,,G,npower limited,0.000,-12.500,_J,South Eastern,
2__JNATP000,SEE-NPE01,NPEC SEEBOARD Area NATP,,G,Npower Commercial Gas Limited,66.000,-168.000,_J,South Eastern,
2__JNORW000,SEE-NWP01,2__JNORW000,,G,E.ON Energy Solutions Limited,0.000,0.000,_J,South Eastern,
2__JMRCY000,SEE-OCT01,2__JMRCY000,,G,Octopus Energy Limited,660.520,-614.654,_J,South Eastern,
2__JOGAS000,SEE-OGA01,2__JOGAS000,,G,British Gas Trading Ltd,0.000,0.000,_J,South Eastern,
2__JOVOE000,SEE-OVO01,2__JOVOE000,,G,OVO Electricity Ltd,0.000,-129.200,_J,South Eastern,
2__JEMEB000,SEE-PGE01,2__JEMEB000,,G,E.ON Energy Solutions Limited,0.000,0.000,_J,South Eastern,
2__JPGEN000,SEE-PGU01,2__JPGEN000,,G,E.ON UK LTD,0.000,0.000,_J,South Eastern,
2__JRENC000,SEE-RNW01,2__JRENC000,,G,ECOTRICITY LIMITED,0.000,0.000,_J,South Eastern,
2__JSEEB000,SEE-SEE01,2__JSEEB000,,G,EDF Energy Customers Limited,0.000,-4.000,_J,South Eastern,
2__JSMAR000,SEE-SEL01,2__JSMAR000,,G,Smartestenergy Limited,0.000,-140.043,_J,South Eastern,
2__JSPOW000,SEE-SPC01,2__JSPOW000,,G,ScottishPower Energy Retail,0.000,-65.400,_J,South Eastern,
2__JHYDE000,SEE-SSE01,SSE SBMU1 - Seeboard GSPG,,G,OVO Electricity Ltd,0.000,0.000,_J,South Eastern,
2__JSOUT000,SEE-STH01,SE SBMU1 - Seeboard GSPG,,G,OVO Electricity Ltd,0.000,0.000,_J,South Eastern,
2__JSWAE000,SEE-SWA01,SWA SBMU1 - Seeboard GSPG,,G,OVO Electricity Ltd,0.000,0.000,_J,South Eastern,
2__JSWEB000,SEE-SWT01,SWEB Default BMUid SEEB,,G,EDF Energy Customers Limited,0.000,-2.000,_J,South Eastern,
2__JSYMB000,SEE-SYM01,2__JSYMB000,,G,E.ON Next Energy Ltd,0.000,0.000,_J,South Eastern,
2__JTGPL000,SEE-TFE01,2__JTGPL000,,G,TotalEnergies Gas & Power Ltd,56.000,-174.707,_J,South Eastern,
2__JTILL000,SEE-TIL01,2__JTILL000,,G,British Gas Trading Ltd,0.000,-223.846,_J,South Eastern,
2__JVETS000,SEE-VTF01,VTS_GSP_J_009,,G,Vattenfall Energy Trading,148.000,-3.500,_J,South Eastern,
2__JYELG000,SEE-YEP01,_J  Default BM SEEBOARD,,G,npower limited,0.000,0.000,_J,South Eastern,
T_SEEL-1,SEEL-1,Spalding Energy Expansion Ltd,OCGT,T,Spalding Energy Expansion Ltd,300.000,-10.000,,,
E_SEVINGTN,SEVIU-1,Sevington District Energy,,E,UK Power Reserve Limited,10.300,0.000,_J,South Eastern,
T_STFERGD-1,SFERD-1,St. Fergus Mobil,,T,SSE Energy Supply Limited,0.000,-8.600,,,
T_SFGSD-1,SFGSD-1,St Fergus Compressor,,T,ENGIE Power Limited,0.000,-28.000,,,
T_SFGSD-2,SFGSD-2,St Fergus Compressor,,T,ENGIE Power Limited,0.000,-28.000,,,
,SFIL-1,,NPSHYD,,,,,,,
T_SFILD-1,SFILD-1,St. Fillans Station Demand,,T,SSE Generation Ltd,0.000,-0.020,,,
T_SGRWO-1,SGRWO-1,Seagreen1 Offshore WF 1,WIND,T,Seagreen Wind Energy Limited,358.000,-4.300,,,
T_SGRWO-2,SGRWO-2,Seagreen1 Offshore WF 2,WIND,T,Seagreen Wind Energy Limited,220.000,-2.640,,,
T_SGRWO-3,SGRWO-3,Seagreen1 Offshore WF 3,WIND,T,Seagreen Wind Energy Limited,374.618,-4.430,,,
T_SGRWO-4,SGRWO-4,Seagreen1 Offshore WF 4,WIND,T,Seagreen Wind Energy Limited,140.000,-2.600,,,
T_SGRWO-5,SGRWO-5,Seagreen1 Offshore WF 5,WIND,T,Seagreen Wind Energy Limited,300.000,-3.420,,,
T_SGRWO-6,SGRWO-6,Seagreen1 Offshore WF 6,WIND,T,Seagreen Wind Energy Limited,380.000,-5.600,,,
T_SHBA-1,SHBA-1,SOUTH HUMBER BANK P/S PHASE 1,CCGT,T,EP UK INVESTMENTS LIMITED,821.400,-10.000,,,
T_SHBA-2,SHBA-2,SOUTH HUMBER BANK P/S PHASE 2,CCGT,T,EP UK INVESTMENTS LIMITED,580.000,-10.000,,,
E_SHILB-1,SHILB-1,Shilton Lane BESS,OTHER,E,Octopus Energy Trading Limited,40.000,-40.000,_N,South Scotland,
,SHIN-1,,NPSHYD,,,,,,,
,SHIN-2,,NPSHYD,,,,,,,
E_SHOS-1,SHOS-1,Shoreham Power Station,CCGT,E,VPI Power Limited,460.000,-16.000,_J,South Eastern,
T_SHRSW-1,SHRSO-1,Sheringham Shoal Unit 1,WIND,T,Scira Offshore Energy Limited,158.400,-1.100,,,
T_SHRSW-2,SHRSO-2,Sheringham Shoal Unit 2,WIND,T,Scira Offshore Energy Limited,158.400,-1.100,,,
,SIMEC-1,,BIOMASS,,,,,,,
T_SIZB-1,SIZB-1,Sizewell B Genrator 1,NUCLEAR,T,EDF Energy Nuclear Generation,656.920,-20.000,,,
T_SIZB-2,SIZB-2,Sizewell B Genrator 2,NUCLEAR,T,EDF Energy Nuclear Generation,630.000,-20.000,,,
E_SKELB-1,SKELB-1,Skelmersdale Battery,,E,Tesla Motors Limited,49.900,-50.642,_G,North Western,
M_SLOY-1,SLOY-1,Sloy G1,NPSHYD,T,SSE Generation Ltd,50.000,-0.118,,,
T_SLOY-2,SLOY-2,Sloy G2,NPSHYD,T,SSE Generation Ltd,41.000,-0.022,,,
T_SLOY-3,SLOY-3,Sloy G3,NPSHYD,T,SSE Generation Ltd,41.460,-0.038,,,
M_SLOY-4,SLOY-4,Sloy G4,NPSHYD,T,SSE Generation Ltd,40.000,-0.020,,,
T_SLOYD-1,SLOYD-1,Sloy Station Demand,,T,SSE Generation Ltd,0.000,-1.000,,,
,SOFOW-11,,WIND,,,,,,,
,SOFOW-12,,WIND,,,,,,,
,SOFOW-21,,WIND,,,,,,,
,SOFOW-22,,WIND,,,,,,,
T_SOFOW-11,SOFWO-11,Sofia Offshore Wind BMU 1,,T,Sofia Offshore Wind Farm Ltd,457.000,-15.000,,,
T_SOFOW-12,SOFWO-12,Sofia Offshore Wind BMU 2,,T,Sofia Offshore Wind Farm Ltd,457.000,-15.000,,,
T_SOFOW-21,SOFWO-21,Sofia Offshore Wind BMU 3,,T,Sofia Offshore Wind Farm Ltd,457.000,-15.000,,,
T_SOFOW-22,SOFWO-22,Sofia Offshore Wind BMU 4,,T,Sofia Offshore Wind Farm Ltd,457.000,-15.000,,,
T_SOKYW-1,SOKYW-1,South Kyle Wind Farm,WIND,T,South Kyle Wind Farm Limited,426.916,-2.000,,,
E_SOLUTIA,SOLUU-1,Solutia Power Station,,E,UK Power Reserve Limited,15.800,0.000,_K,South Wales,
,SPEY-1,,BIOMASS,,,,,,,
T_SPLN-1,SPLN-1,Spalding Power Station,CCGT,T,Spalding Energy Company Ltd,950.000,-10.000,,,
2__NIMPO000,SSC-ATL01,IMPO South Scotland,,G,SSE Energy Supply Limited,81.000,-168.240,_N,South Scotland,
2__NAXPO000,SSC-AXPO1,2__NAXPO000,,G,AXPO UK LIMITED,90.000,-24.000,_N,South Scotland,
2__NBGAS000,SSC-BGS01,2__NBGAS000,,G,British Gas Trading Ltd,0.000,-1.528,_N,South Scotland,
2__NBIZZ000,SSC-BIZ01,2__NBIZZ000,,G,British Gas Trading Ltd,0.000,-23.280,_N,South Scotland,
2__NECON000,SSC-ECO01,2__NECON000,,G,E.ON Energy Solutions Limited,0.000,0.000,_N,SOUTH of SCOTLAND GSP,
2__NEDFE000,SSC-EDF01,EDFE_South Scotland,,G,EDF Energy Customers Limited,0.000,-92.000,_N,South Scotland,
2__NEDIR000,SSC-EDR01,2__NEDIR000,,G,British Gas Trading Ltd,0.000,0.000,_N,South Scotland,
2__NENRD000,SSC-ENR01,2__NENRD000,,G,British Gas Trading Ltd,60.000,-130.094,_N,South Scotland,
2__NEOND000,SSC-EON01,2__NEOND000,,G,E.ON Next Energy Ltd,2.000,-116.000,_N,South Scotland,
2__NEENG000,SSC-EST01,2__NEENG000,,G,E.ON Energy Solutions Limited,0.000,0.000,_N,SOUTH of SCOTLAND GSP,
2__NRWED000,SSC-GDF01,2__NRWED000,,G,ENGIE Power Limited,230.000,-44.000,_N,South Scotland,
2__NHPOW000,SSC-HPW01,2__NHPOW000,,G,Drax Energy Solutions Limited,52.000,-124.808,_N,South Scotland,
2__NHAVE000,SSC-HVN01,2__NHAVE000,,G,Drax Energy Solutions Limited,113.100,0.000,_N,South Scotland,
2__NINDE000,SSC-INE01,INDE Scottish Power,,G,npower limited,0.000,-4.420,_N,SOUTH of SCOTLAND GSP,
2__NLOND000,SSC-LON01,Default LOND BMU for _N,,G,EDF Energy Customers Limited,20.000,-360.000,_N,South Scotland,
2__NMIDE000,SSC-MID01,NPEC Scottish Power Area MIDE,,G,Npower Limited,0.000,-1.100,_N,SOUTH of SCOTLAND GSP,
2__NMANW000,SSC-MNW01,2__NMANW000,,G,ScottishPower Energy Retail,0.000,0.000,_N,South Scotland,
2__NNEEB000,SSC-NEE01,Scottish Power,,G,npower limited,0.000,-8.780,_N,SOUTH of SCOTLAND GSP,
2__NNATP000,SSC-NPE01,NPEC Scottish Power Area NATP,,G,Npower Commercial Gas Limited,114.000,-144.000,_N,South Scotland,
2__NMRCY000,SSC-OCT01,2__NMRCY000,,G,Octopus Energy Limited,348.600,-339.975,_N,South Scotland,
2__NOGAS000,SSC-OGA01,2__NOGAS000,,G,British Gas Trading Ltd,0.000,0.000,_N,South Scotland,
2__NOVOE000,SSC-OVO01,2__NOVOE000,,G,OVO Electricity Ltd,0.000,-95.400,_N,South Scotland,
2__NEMEB000,SSC-PGE01,2__NEMEB000,,G,E.ON Energy Solutions Limited,0.000,0.000,_N,South Scotland,
2__NPGEN000,SSC-PGU01,2__NPGEN000,,G,E.ON UK LTD,0.000,0.000,_N,South Scotland,
2__NSEEB000,SSC-SEE01,Default SEEB BMU for _N,,G,EDF Energy Customers Limited,0.000,-2.000,_N,South Scotland,
2__NSMAR000,SSC-SEL01,2__NSMAR000,,G,Smartestenergy Limited,0.000,-95.101,_N,South Scotland,
2__NSPOW000,SSC-SPC01,2__NSPOW000,,G,ScottishPower Energy Retail,51.400,-272.400,_N,South Scotland,
2__NHYDE000,SSC-SSE01,HYDE South Scotland,,G,OVO Electricity Ltd,0.000,0.000,_N,South Scotland,
2__NSOUT000,SSC-STH01,SOUT South Scotland,,G,OVO Electricity Ltd,0.000,0.000,_N,South Scotland,
2__NSWAE000,SSC-SWA01,SWAE South Scotland,,G,OVO Electricity Ltd,0.000,0.000,_N,South Scotland,
2__NSWEB000,SSC-SWT01,Default SWEB BMU for _N,,G,EDF Energy Customers Limited,0.000,0.000,_N,South Scotland,
2__NSYMB000,SSC-SYM01,2__NSYMB000,,G,E.ON Next Energy Ltd,0.000,0.000,_N,SOUTH of SCOTLAND GSP,
2__NTGPL000,SSC-TFE01,2__NTGPL000,,G,TotalEnergies Gas & Power Ltd,4.000,-135.331,_N,South Scotland,
2__NTILL000,SSC-TIL01,2__NTILL000,,G,British Gas Trading Ltd,0.000,-215.521,_N,South Scotland,
2__NYELG000,SSC-YEP01,_N Default BM Scottish Power,,G,npower limited,0.000,0.000,_N,SOUTH of SCOTLAND GSP,
E_STALB-1,STALB-1,KXP Immingham BESS,,E,KXP Immingham Ltd,80.844,-83.066,_M,Yorkshire,
T_STAY-1,STAY-1,Staythorpe Unit 1,CCGT,T,RWE Generation UK plc,464.400,-15.000,,,
T_STAY-2,STAY-2,Staythorpe Unit 2,CCGT,T,RWE Generation UK plc,464.400,-15.000,,,
T_STAY-3,STAY-3,Staythorpe Unit 3,CCGT,T,RWE Generation UK plc,464.400,-15.000,,,
T_STAY-4,STAY-4,Staythorpe Unit 4,CCGT,T,RWE Generation UK plc,464.400,-15.000,,,
,STCR-1,,BIOMASS,,,,,,,
2__HIMPO000,STH-ATL01,2__HIMPO000,,G,SSE Energy Supply Limited,0.000,-242.762,_H,Southern,
2__HAXPO000,STH-AXPO1,2__HAXPO000,,G,AXPO UK LIMITED,75.000,-42.000,_H,Southern,
2__HBGAS000,STH-BGS01,2__HBGAS000,,G,British Gas Trading Ltd,0.000,-2.664,_H,Southern,
2__HBIZZ000,STH-BIZ01,2__HBIZZ000,,G,British Gas Trading Ltd,0.000,-49.072,_H,Southern,
2__HEELC000,STH-EAS01,2__HEELC000,,G,E.ON Energy Solutions Limited,0.000,0.000,_H,Southern,
2__HEDFE000,STH-EDF01,EDFE_Southern,,G,EDF Energy Customers Limited,0.000,-160.000,_H,Southern,
2__HEDIR000,STH-EDR01,2__HEDIR000,,G,British Gas Trading Ltd,0.000,0.000,_H,Southern,
2__HENRD000,STH-ENR01,2__HENRD000,,G,British Gas Trading Ltd,4.000,-197.324,_H,Southern,
2__HEOND000,STH-EON01,2__HEOND000,,G,E.ON Next Energy Ltd,2.000,-220.000,_H,Southern,
2__HEENG000,STH-EST01,2__HEENG000,,G,E.ON Energy Solutions Limited,0.000,0.000,_H,Southern,
2__HRWED000,STH-GDF01,2__HRWED000,,G,ENGIE Power Limited,42.000,-128.000,_H,Southern,
2__HHPOW000,STH-HPW01,2__HHPOW000,,G,Drax Energy Solutions Limited,38.000,-301.003,_H,Southern,
2__HHAVE000,STH-HVN01,2__HHAVE000,,G,Drax Energy Solutions Limited,61.120,0.000,_H,Southern,
2__HINDE000,STH-INE01,INDE SOUTHERN,,G,npower limited,0.000,-11.860,_H,Southern,
2__HLOND000,STH-LON01,LE Default BMUid SOUT,,G,EDF Energy Customers Limited,0.000,-530.000,_H,Southern,
2__HNUCE000,STH-MEC01,2__HNUCE000,,G,NDA,0.000,0.000,_H,Southern,
2__HMIDE000,STH-MID01,NPEC Southern Area MIDE,,G,Npower Limited,0.000,-2.480,_H,Southern,
2__HMANW000,STH-MNW01,2__HMANW000,,G,ScottishPower Energy Retail,0.000,0.000,_H,Southern,
2__HNEEB000,STH-NEE01,2__HNEEB000,,G,npower limited,0.000,-16.700,_H,Southern,
2__HNATP000,STH-NPE01,NPEC Southern Area NATP,,G,Npower Commercial Gas Limited,76.000,-232.000,_H,Southern,
2__HNORW000,STH-NWP01,2__HNORW000,,G,E.ON Energy Solutions Limited,0.000,0.000,_H,Southern,
